second;engine speed (rpm);vehicle speed (km/h);engine temperature (C);Fuel Amount (L);
102;875;70;131,25;58,14238678
103;875;70;131,25;58,12474802
104;875;70;131,25;58,10710926
105;875;70;131,25;58,0894705
106;875;70;131,25;58,07183174
107;812,5;65;121,875;58,0554529
108;812,5;65;121,875;58,03907405
109;812,5;65;121,875;58,0226952
110;812,5;65;121,875;58,00631636
111;562,5;45;84,375;57,99497715
112;562,5;45;84,375;57,98363795
113;562,5;45;84,375;57,97229875
114;562,5;45;84,375;57,96095955
115;562,5;45;84,375;57,94962035
116;187,5;15;28,125;57,94584061
117;187,5;15;28,125;57,94206088
118;562,5;45;84,375;57,93072168
119;687,5;55;103,125;57,91686265
120;687,5;55;103,125;57,90300363
121;687,5;55;103,125;57,8891446
122;812,5;65;121,875;57,87276576
123;812,5;65;121,875;57,85638691
124;812,5;65;121,875;57,84000806
125;812,5;65;121,875;57,82362922
126;812,5;65;121,875;57,80725037
127;812,5;65;121,875;57,79087152
128;812,5;65;121,875;57,77449268
129;950;76;142,5;57,75534202
130;950;76;142,5;57,73619137
131;950;76;142,5;57,71704072
132;950;76;142,5;57,69789007
133;962,5;77;144,375;57,67848743
134;962,5;77;144,375;57,6590848
135;962,5;77;144,375;57,63968217
136;962,5;77;144,375;57,62027953
137;962,5;77;144,375;57,6008769
138;1087,5;87;163,125;57,57895444
139;1087,5;87;163,125;57,55703198
140;1087,5;87;163,125;57,53510953
141;1087,5;87;163,125;57,51318707
142;712,5;57;106,875;57,49882408
143;712,5;57;106,875;57,48446109
144;712,5;57;106,875;57,47009811
145;712,5;57;106,875;57,45573512
146;712,5;57;106,875;57,44137213
147;812,5;65;121,875;57,42499328
148;812,5;65;121,875;57,40861443
149;812,5;65;121,875;57,39223559
150;975;78;146,25;57,37258097
151;975;78;146,25;57,35292635
152;975;78;146,25;57,33327174
153;975;78;146,25;57,31361712
154;975;78;146,25;57,29396251
155;975;78;146,25;57,27430789
156;975;78;146,25;57,25465327
157;937,5;75;140,625;57,2357546
158;937,5;75;140,625;57,21685593
159;937,5;75;140,625;57,19795726
160;937,5;75;140,625;57,17905859
161;937,5;75;140,625;57,16015992
162;812,5;65;121,875;57,14378108
163;812,5;65;121,875;57,12740223
164;812,5;65;121,875;57,11102338
165;812,5;65;121,875;57,09464454
166;700;56;105;57,08053353
167;700;56;105;57,06642252
168;700;56;105;57,05231152
169;700;56;105;57,03820051
170;700;56;105;57,0240895
171;700;56;105;57,0099785
172;575;46;86,25;56,99838731
173;575;46;86,25;56,98679613
174;575;46;86,25;56,97520495
175;712,5;57;106,875;56,96084196
176;712,5;57;106,875;56,94647897
177;712,5;57;106,875;56,93211598
178;712,5;57;106,875;56,91775299
179;712,5;57;106,875;56,90339
180;825;66;123,75;56,88675917
181;825;66;123,75;56,87012834
182;825;66;123,75;56,85349751
183;825;66;123,75;56,83686668
184;825;66;123,75;56,82023586
185;950;76;142,5;56,8010852
186;950;76;142,5;56,78193455
187;687,5;55;103,125;56,76807553
188;687,5;55;103,125;56,7542165
189;562,5;45;84,375;56,7428773
190;562,5;45;84,375;56,7315381
191;562,5;45;84,375;56,7201989
192;662,5;53;99,375;56,70684384
193;662,5;53;99,375;56,69348878
194;662,5;53;99,375;56,68013372
195;287,5;23;43,125;56,67433813
196;400;32;60;56,66627469
197;525;42;78,75;56,65569144
198;275;22;41,25;56,65014783
199;162,5;13;24,375;56,64687206
200;62,5;5;9,375;56,64561215
201;187,5;15;28,125;56,64183241
202;62,5;5;9,375;56,6405725
203;187,5;15;28,125;56,63679277
204;937,5;75;140,625;56,6178941
205;1062,5;85;159,375;56,59647561
206;1125;90;168,75;56,5737972
207;1125;90;168,75;56,5511188
208;1125;90;168,75;56,5284404
209;1125;90;168,75;56,50576199
210;1125;90;168,75;56,48308359
211;1250;100;187,5;56,45788536
212;1250;100;187,5;56,43268714
213;1250;100;187,5;56,40748891
214;1250;100;187,5;56,38229069
215;1250;100;187,5;56,35709246
216;1250;100;187,5;56,33189423
217;600;48;90;56,31979909
218;600;48;90;56,30770394
219;600;48;90;56,29560879
220;437,5;35;65,625;56,28678941
221;275;22;41,25;56,2812458
222;837,5;67;125,625;56,26436299
223;837,5;67;125,625;56,24748018
224;1087,5;87;163,125;56,22555772
225;1087,5;87;163,125;56,20363526
226;1087,5;87;163,125;56,18171281
227;1087,5;87;163,125;56,15979035
228;1087,5;87;163,125;56,13786789
229;537,5;43;80,625;56,12703266
230;287,5;23;43,125;56,12123706
231;700;56;105;56,10712606
232;975;78;146,25;56,08747144
233;975;78;146,25;56,06781683
234;975;78;146,25;56,04816221
235;975;78;146,25;56,02850759
236;975;78;146,25;56,00885298
237;1225;98;183,75;55,98415872
238;1225;98;183,75;55,95946445
239;1225;98;183,75;55,93477019
240;1225;98;183,75;55,91007593
241;950;76;142,5;55,89092528
242;950;76;142,5;55,87177463
243;950;76;142,5;55,85262398
244;700;56;105;55,83851297
245;700;56;105;55,82440196
246;700;56;105;55,81029096
247;562,5;45;84,375;55,79895175
248;562,5;45;84,375;55,78761255
249;150;12;22,5;55,78458876
250;287,5;23;43,125;55,77879317
251;425;34;63,75;55,77022578
252;562,5;45;84,375;55,75888657
253;812,5;65;121,875;55,74250773
254;1000;80;150;55,72234915
255;1000;80;150;55,70219057
256;1000;80;150;55,68203198
257;1000;80;150;55,6618734
258;1000;80;150;55,64171482
259;1087,5;87;163,125;55,61979237
260;1087,5;87;163,125;55,59786991
261;1087,5;87;163,125;55,57594745
262;1087,5;87;163,125;55,554025
263;1150;92;172,5;55,53084263
264;1150;92;172,5;55,50766026
265;1162,5;93;174,375;55,48422591
266;1162,5;93;174,375;55,46079156
267;962,5;77;144,375;55,44138893
268;962,5;77;144,375;55,42198629
269;962,5;77;144,375;55,40258366
270;975;78;146,25;55,38292904
271;1087,5;87;163,125;55,36100659
272;1087,5;87;163,125;55,33908413
273;1087,5;87;163,125;55,31716167
274;1087,5;87;163,125;55,29523922
275;1087,5;87;163,125;55,27331676
276;1087,5;87;163,125;55,2513943
277;1087,5;87;163,125;55,22947185
278;975;78;146,25;55,20981723
279;975;78;146,25;55,19016261
280;975;78;146,25;55,170508
281;975;78;146,25;55,15085338
282;875;70;131,25;55,13321462
283;875;70;131,25;55,11557586
284;875;70;131,25;55,09793711
285;875;70;131,25;55,08029835
286;875;70;131,25;55,06265959
287;812,5;65;121,875;55,04628074
288;812,5;65;121,875;55,02990189
289;812,5;65;121,875;55,01352305
290;812,5;65;121,875;54,9971442
291;812,5;65;121,875;54,98076535
292;812,5;65;121,875;54,96438651
293;750;60;112,5;54,94926757
294;750;60;112,5;54,93414864
295;750;60;112,5;54,9190297
296;750;60;112,5;54,90391076
297;750;60;112,5;54,88879183
298;875;70;131,25;54,87115307
299;875;70;131,25;54,85351431
300;875;70;131,25;54,83587555
301;875;70;131,25;54,8182368
302;875;70;131,25;54,80059804
303;875;70;131,25;54,78295928
304;875;70;131,25;54,76532052
305;875;70;131,25;54,74768176
306;875;70;131,25;54,730043
307;875;70;131,25;54,71240425
308;812,5;65;121,875;54,6960254
309;812,5;65;121,875;54,67964655
310;812,5;65;121,875;54,66326771
311;812,5;65;121,875;54,64688886
312;562,5;45;84,375;54,63554966
313;562,5;45;84,375;54,62421046
314;562,5;45;84,375;54,61287125
315;562,5;45;84,375;54,60153205
316;562,5;45;84,375;54,59019285
317;187,5;15;28,125;54,58641312
318;187,5;15;28,125;54,58263338
319;562,5;45;84,375;54,57129418
320;687,5;55;103,125;54,55743516
321;687,5;55;103,125;54,54357613
322;687,5;55;103,125;54,52971711
323;812,5;65;121,875;54,51333826
324;812,5;65;121,875;54,49695941
325;812,5;65;121,875;54,48058057
326;812,5;65;121,875;54,46420172
327;812,5;65;121,875;54,44782287
328;812,5;65;121,875;54,43144403
329;812,5;65;121,875;54,41506518
330;950;76;142,5;54,39591453
331;950;76;142,5;54,37676388
332;950;76;142,5;54,35761322
333;950;76;142,5;54,33846257
334;962,5;77;144,375;54,31905994
335;962,5;77;144,375;54,2996573
336;962,5;77;144,375;54,28025467
337;962,5;77;144,375;54,26085204
338;962,5;77;144,375;54,2414494
339;1087,5;87;163,125;54,21952695
340;1087,5;87;163,125;54,19760449
341;1087,5;87;163,125;54,17568203
342;1087,5;87;163,125;54,15375958
343;712,5;57;106,875;54,13939659
344;712,5;57;106,875;54,1250336
345;712,5;57;106,875;54,11067061
346;712,5;57;106,875;54,09630762
347;712,5;57;106,875;54,08194463
348;812,5;65;121,875;54,06556578
349;812,5;65;121,875;54,04918694
350;812,5;65;121,875;54,03280809
351;975;78;146,25;54,01315347
352;975;78;146,25;53,99349886
353;975;78;146,25;53,97384424
354;975;78;146,25;53,95418963
355;975;78;146,25;53,93453501
356;975;78;146,25;53,91488039
357;975;78;146,25;53,89522578
358;937,5;75;140,625;53,87632711
359;937,5;75;140,625;53,85742844
360;937,5;75;140,625;53,83852977
361;937,5;75;140,625;53,8196311
362;937,5;75;140,625;53,80073243
363;812,5;65;121,875;53,78435358
364;812,5;65;121,875;53,76797473
365;812,5;65;121,875;53,75159589
366;812,5;65;121,875;53,73521704
367;700;56;105;53,72110603
368;700;56;105;53,70699503
369;700;56;105;53,69288402
370;700;56;105;53,67877301
371;700;56;105;53,66466201
372;700;56;105;53,650551
373;575;46;86,25;53,63895982
374;575;46;86,25;53,62736863
375;575;46;86,25;53,61577745
376;712,5;57;106,875;53,60141446
377;712,5;57;106,875;53,58705147
378;712,5;57;106,875;53,57268848
379;712,5;57;106,875;53,55832549
380;712,5;57;106,875;53,54396251
381;825;66;123,75;53,52733168
382;825;66;123,75;53,51070085
383;825;66;123,75;53,49407002
384;825;66;123,75;53,47743919
385;825;66;123,75;53,46080836
386;950;76;142,5;53,44165771
387;950;76;142,5;53,42250706
388;687,5;55;103,125;53,40864803
389;687,5;55;103,125;53,39478901
390;562,5;45;84,375;53,38344981
391;562,5;45;84,375;53,3721106
392;562,5;45;84,375;53,3607714
393;662,5;53;99,375;53,34741634
394;662,5;53;99,375;53,33406128
395;662,5;53;99,375;53,32070622
396;287,5;23;43,125;53,31491063
397;400;32;60;53,3068472
398;525;42;78,75;53,29626394
399;275;22;41,25;53,29072033
400;162,5;13;24,375;53,28744456
401;62,5;5;9,375;53,28618465
402;187,5;15;28,125;53,28240492
403;62,5;5;9,375;53,28114501
404;187,5;15;28,125;53,27736527
405;937,5;75;140,625;53,2584666
406;1062,5;85;159,375;53,23704811
407;1125;90;168,75;53,21436971
408;1125;90;168,75;53,1916913
409;1125;90;168,75;53,1690129
410;1125;90;168,75;53,1463345
411;1125;90;168,75;53,12365609
412;1250;100;187,5;53,09845787
413;1250;100;187,5;53,07325964
414;1250;100;187,5;53,04806142
415;1250;100;187,5;53,02286319
416;1250;100;187,5;52,99766496
417;1250;100;187,5;52,97246674
418;600;48;90;52,96037159
419;600;48;90;52,94827644
420;600;48;90;52,93618129
421;437,5;35;65,625;52,92736191
422;275;22;41,25;52,9218183
423;837,5;67;125,625;52,90493549
424;837,5;67;125,625;52,88805268
425;1087,5;87;163,125;52,86613022
426;1087,5;87;163,125;52,84420777
427;1087,5;87;163,125;52,82228531
428;1087,5;87;163,125;52,80036285
429;1087,5;87;163,125;52,7784404
430;537,5;43;80,625;52,76760516
431;287,5;23;43,125;52,76180957
432;700;56;105;52,74769856
433;975;78;146,25;52,72804395
434;975;78;146,25;52,70838933
435;975;78;146,25;52,68873471
436;975;78;146,25;52,6690801
437;975;78;146,25;52,64942548
438;1225;98;183,75;52,62473122
439;1225;98;183,75;52,60003696
440;1225;98;183,75;52,5753427
441;1225;98;183,75;52,55064843
442;950;76;142,5;52,53149778
443;950;76;142,5;52,51234713
444;950;76;142,5;52,49319648
445;700;56;105;52,47908547
446;700;56;105;52,46497447
447;700;56;105;52,45086346
448;562,5;45;84,375;52,43952426
449;562,5;45;84,375;52,42818506
450;150;12;22,5;52,42516127
451;287,5;23;43,125;52,41936568
452;425;34;63,75;52,41079828
453;562,5;45;84,375;52,39945908
454;812,5;65;121,875;52,38308023
455;1000;80;150;52,36292165
456;1000;80;150;52,34276307
457;1000;80;150;52,32260449
458;1000;80;150;52,30244591
459;1000;80;150;52,28228733
460;1087,5;87;163,125;52,26036487
461;1087,5;87;163,125;52,23844241
462;1087,5;87;163,125;52,21651996
463;1087,5;87;163,125;52,1945975
464;1150;92;172,5;52,17141513
465;1150;92;172,5;52,14823276
466;1162,5;93;174,375;52,12479841
467;1162,5;93;174,375;52,10136406
468;962,5;77;144,375;52,08196143
469;962,5;77;144,375;52,0625588
470;962,5;77;144,375;52,04315616
471;975;78;146,25;52,02350155
472;1087,5;87;163,125;52,00157909
473;1087,5;87;163,125;51,97965663
474;1087,5;87;163,125;51,95773418
475;1087,5;87;163,125;51,93581172
476;1087,5;87;163,125;51,91388926
477;1087,5;87;163,125;51,89196681
478;1087,5;87;163,125;51,87004435
479;975;78;146,25;51,85038973
480;975;78;146,25;51,83073512
481;975;78;146,25;51,8110805
482;975;78;146,25;51,79142588
483;875;70;131,25;51,77378713
484;875;70;131,25;51,75614837
485;875;70;131,25;51,73850961
486;875;70;131,25;51,72087085
487;875;70;131,25;51,70323209
488;812,5;65;121,875;51,68685325
489;812,5;65;121,875;51,6704744
490;812,5;65;121,875;51,65409555
491;812,5;65;121,875;51,6377167
492;812,5;65;121,875;51,62133786
493;812,5;65;121,875;51,60495901
494;750;60;112,5;51,58984008
495;750;60;112,5;51,57472114
496;750;60;112,5;51,5596022
497;750;60;112,5;51,54448327
498;750;60;112,5;51,52936433
499;875;70;131,25;51,51172557
500;875;70;131,25;51,49408682
501;875;70;131,25;51,47644806
502;875;70;131,25;51,4588093
503;875;70;131,25;51,44117054
504;875;70;131,25;51,42353178
505;875;70;131,25;51,40589303
506;875;70;131,25;51,38825427
507;875;70;131,25;51,37061551
508;875;70;131,25;51,35297675
509;812,5;65;121,875;51,3365979
510;812,5;65;121,875;51,32021906
511;812,5;65;121,875;51,30384021
512;812,5;65;121,875;51,28746136
513;562,5;45;84,375;51,27612216
514;562,5;45;84,375;51,26478296
515;562,5;45;84,375;51,25344376
516;562,5;45;84,375;51,24210456
517;562,5;45;84,375;51,23076535
518;187,5;15;28,125;51,22698562
519;187,5;15;28,125;51,22320589
520;562,5;45;84,375;51,21186668
521;687,5;55;103,125;51,19800766
522;687,5;55;103,125;51,18414864
523;687,5;55;103,125;51,17028961
524;812,5;65;121,875;51,15391076
525;812,5;65;121,875;51,13753192
526;812,5;65;121,875;51,12115307
527;812,5;65;121,875;51,10477422
528;812,5;65;121,875;51,08839538
529;812,5;65;121,875;51,07201653
530;812,5;65;121,875;51,05563768
531;950;76;142,5;51,03648703
532;950;76;142,5;51,01733638
533;950;76;142,5;50,99818573
534;950;76;142,5;50,97903508
535;962,5;77;144,375;50,95963244
536;962,5;77;144,375;50,94022981
537;962,5;77;144,375;50,92082717
538;962,5;77;144,375;50,90142454
539;962,5;77;144,375;50,88202191
540;1087,5;87;163,125;50,86009945
541;1087,5;87;163,125;50,83817699
542;1087,5;87;163,125;50,81625454
543;1087,5;87;163,125;50,79433208
544;712,5;57;106,875;50,77996909
545;712,5;57;106,875;50,7656061
546;712,5;57;106,875;50,75124311
547;712,5;57;106,875;50,73688012
548;712,5;57;106,875;50,72251713
549;812,5;65;121,875;50,70613829
550;812,5;65;121,875;50,68975944
551;812,5;65;121,875;50,67338059
552;975;78;146,25;50,65372598
553;975;78;146,25;50,63407136
554;975;78;146,25;50,61441675
555;975;78;146,25;50,59476213
556;975;78;146,25;50,57510751
557;975;78;146,25;50,5554529
558;975;78;146,25;50,53579828
559;937,5;75;140,625;50,51689961
560;937,5;75;140,625;50,49800094
561;937,5;75;140,625;50,47910227
562;937,5;75;140,625;50,4602036
563;937,5;75;140,625;50,44130493
564;812,5;65;121,875;50,42492609
565;812,5;65;121,875;50,40854724
566;812,5;65;121,875;50,39216839
567;812,5;65;121,875;50,37578954
568;700;56;105;50,36167854
569;700;56;105;50,34756753
570;700;56;105;50,33345652
571;700;56;105;50,31934552
572;700;56;105;50,30523451
573;700;56;105;50,2911235
574;575;46;86,25;50,27953232
575;575;46;86,25;50,26794114
576;575;46;86,25;50,25634995
577;712,5;57;106,875;50,24198696
578;712,5;57;106,875;50,22762398
579;712,5;57;106,875;50,21326099
580;712,5;57;106,875;50,198898
581;712,5;57;106,875;50,18453501
582;825;66;123,75;50,16790418
583;825;66;123,75;50,15127335
584;825;66;123,75;50,13464252
585;825;66;123,75;50,11801169
586;825;66;123,75;50,10138086
587;950;76;142,5;50,08223021
588;950;76;142,5;50,06307956
589;687,5;55;103,125;50,04922053
590;687,5;55;103,125;50,03536151
591;562,5;45;84,375;50,02402231
592;562,5;45;84,375;50,01268311
593;562,5;45;84,375;50,00134391
594;662,5;53;99,375;49,98798885
595;662,5;53;99,375;49,97463379
596;662,5;53;99,375;49,96127873
597;287,5;23;43,125;49,95548313
598;400;32;60;49,9474197
599;525;42;78,75;49,93683645
600;275;22;41,25;49,93129284
601;162,5;13;24,375;49,92801707
602;62,5;5;9,375;49,92675716
603;187,5;15;28,125;49,92297742
604;62,5;5;9,375;49,92171751
605;187,5;15;28,125;49,91793778
606;937,5;75;140,625;49,89903911
607;1062,5;85;159,375;49,87762062
608;1125;90;168,75;49,85494221
609;1125;90;168,75;49,83226381
610;1125;90;168,75;49,80958541
611;1125;90;168,75;49,786907
612;1125;90;168,75;49,7642286
613;1250;100;187,5;49,73903037
614;1250;100;187,5;49,71383215
615;1250;100;187,5;49,68863392
616;1250;100;187,5;49,66343569
617;1250;100;187,5;49,63823747
618;1250;100;187,5;49,61303924
619;600;48;90;49,60094409
620;600;48;90;49,58884895
621;600;48;90;49,5767538
622;437,5;35;65,625;49,56793442
623;275;22;41,25;49,56239081
624;837,5;67;125,625;49,545508
625;837,5;67;125,625;49,52862518
626;1087,5;87;163,125;49,50670273
627;1087,5;87;163,125;49,48478027
628;1087,5;87;163,125;49,46285781
629;1087,5;87;163,125;49,44093536
630;1087,5;87;163,125;49,4190129
631;537,5;43;80,625;49,40817766
632;287,5;23;43,125;49,40238207
633;700;56;105;49,38827107
634;975;78;146,25;49,36861645
635;975;78;146,25;49,34896183
636;975;78;146,25;49,32930722
637;975;78;146,25;49,3096526
638;975;78;146,25;49,28999798
639;1225;98;183,75;49,26530372
640;1225;98;183,75;49,24060946
641;1225;98;183,75;49,2159152
642;1225;98;183,75;49,19122094
643;950;76;142,5;49,17207029
644;950;76;142,5;49,15291963
645;950;76;142,5;49,13376898
646;700;56;105;49,11965798
647;700;56;105;49,10554697
648;700;56;105;49,09143596
649;562,5;45;84,375;49,08009676
650;562,5;45;84,375;49,06875756
651;150;12;22,5;49,06573377
652;287,5;23;43,125;49,05993818
653;425;34;63,75;49,05137078
654;562,5;45;84,375;49,04003158
655;812,5;65;121,875;49,02365273
656;1000;80;150;49,00349415
657;1000;80;150;48,98333557
658;1000;80;150;48,96317699
659;1000;80;150;48,94301841
660;1000;80;150;48,92285983
661;1087,5;87;163,125;48,90093737
662;1087,5;87;163,125;48,87901492
663;1087,5;87;163,125;48,85709246
664;1087,5;87;163,125;48,83517
665;1150;92;172,5;48,81198764
666;1150;92;172,5;48,78880527
667;1162,5;93;174,375;48,76537092
668;1162,5;93;174,375;48,74193657
669;962,5;77;144,375;48,72253393
670;962,5;77;144,375;48,7031313
671;962,5;77;144,375;48,68372867
672;975;78;146,25;48,66407405
673;1087,5;87;163,125;48,64215159
674;1087,5;87;163,125;48,62022914
675;1087,5;87;163,125;48,59830668
676;1087,5;87;163,125;48,57638422
677;1087,5;87;163,125;48,55446177
678;1087,5;87;163,125;48,53253931
679;1087,5;87;163,125;48,51061685
680;975;78;146,25;48,49096224
681;975;78;146,25;48,47130762
682;975;78;146,25;48,451653
683;975;78;146,25;48,43199839
684;875;70;131,25;48,41435963
685;875;70;131,25;48,39672087
686;875;70;131,25;48,37908211
687;875;70;131,25;48,36144335
688;875;70;131,25;48,3438046
689;812,5;65;121,875;48,32742575
690;812,5;65;121,875;48,3110469
691;812,5;65;121,875;48,29466806
692;812,5;65;121,875;48,27828921
693;812,5;65;121,875;48,26191036
694;812,5;65;121,875;48,24553151
695;750;60;112,5;48,23041258
696;750;60;112,5;48,21529364
697;750;60;112,5;48,20017471
698;750;60;112,5;48,18505577
699;750;60;112,5;48,16993684
700;875;70;131,25;48,15229808
701;875;70;131,25;48,13465932
702;875;70;131,25;48,11702056
703;875;70;131,25;48,0993818
704;875;70;131,25;48,08174305
705;875;70;131,25;48,06410429
706;875;70;131,25;48,04646553
707;875;70;131,25;48,02882677
708;875;70;131,25;48,01118801
709;875;70;131,25;47,99354925
710;812,5;65;121,875;47,97717041
711;812,5;65;121,875;47,96079156
712;812,5;65;121,875;47,94441271
713;812,5;65;121,875;47,92803387
714;562,5;45;84,375;47,91669466
715;562,5;45;84,375;47,90535546
716;562,5;45;84,375;47,89401626
717;562,5;45;84,375;47,88267706
718;562,5;45;84,375;47,87133786
719;187,5;15;28,125;47,86755812
720;187,5;15;28,125;47,86377839
721;562,5;45;84,375;47,85243919
722;687,5;55;103,125;47,83858016
723;687,5;55;103,125;47,82472114
724;687,5;55;103,125;47,81086212
725;812,5;65;121,875;47,79448327
726;812,5;65;121,875;47,77810442
727;812,5;65;121,875;47,76172557
728;812,5;65;121,875;47,74534673
729;812,5;65;121,875;47,72896788
730;812,5;65;121,875;47,71258903
731;812,5;65;121,875;47,69621019
732;950;76;142,5;47,67705954
733;950;76;142,5;47,65790888
734;950;76;142,5;47,63875823
735;950;76;142,5;47,61960758
736;962,5;77;144,375;47,60020495
737;962,5;77;144,375;47,58080231
738;962,5;77;144,375;47,56139968
739;962,5;77;144,375;47,54199704
740;962,5;77;144,375;47,52259441
741;1087,5;87;163,125;47,50067195
742;1087,5;87;163,125;47,4787495
743;1087,5;87;163,125;47,45682704
744;1087,5;87;163,125;47,43490458
745;712,5;57;106,875;47,42054159
746;712,5;57;106,875;47,40617861
747;712,5;57;106,875;47,39181562
748;712,5;57;106,875;47,37745263
749;712,5;57;106,875;47,36308964
750;812,5;65;121,875;47,34671079
751;812,5;65;121,875;47,33033194
752;812,5;65;121,875;47,3139531
753;975;78;146,25;47,29429848
754;975;78;146,25;47,27464387
755;975;78;146,25;47,25498925
756;975;78;146,25;47,23533463
757;975;78;146,25;47,21568002
758;975;78;146,25;47,1960254
759;975;78;146,25;47,17637078
760;937,5;75;140,625;47,15747211
761;937,5;75;140,625;47,13857344
762;937,5;75;140,625;47,11967477
763;937,5;75;140,625;47,10077611
764;937,5;75;140,625;47,08187744
765;812,5;65;121,875;47,06549859
766;812,5;65;121,875;47,04911974
767;812,5;65;121,875;47,0327409
768;812,5;65;121,875;47,01636205
769;700;56;105;47,00225104
770;700;56;105;46,98814003
771;700;56;105;46,97402903
772;700;56;105;46,95991802
773;700;56;105;46,94580702
774;700;56;105;46,93169601
775;575;46;86,25;46,92010482
776;575;46;86,25;46,90851364
777;575;46;86,25;46,89692246
778;712,5;57;106,875;46,88255947
779;712,5;57;106,875;46,86819648
780;712,5;57;106,875;46,85383349
781;712,5;57;106,875;46,8394705
782;712,5;57;106,875;46,82510751
783;825;66;123,75;46,80847668
784;825;66;123,75;46,79184585
785;825;66;123,75;46,77521502
786;825;66;123,75;46,7585842
787;825;66;123,75;46,74195337
788;950;76;142,5;46,72280271
789;950;76;142,5;46,70365206
790;687,5;55;103,125;46,68979304
791;687,5;55;103,125;46,67593401
792;562,5;45;84,375;46,66459481
793;562,5;45;84,375;46,65325561
794;562,5;45;84,375;46,64191641
795;662,5;53;99,375;46,62856135
796;662,5;53;99,375;46,61520629
797;662,5;53;99,375;46,60185123
798;287,5;23;43,125;46,59605564
799;400;32;60;46,58799221
800;525;42;78,75;46,57740895
801;275;22;41,25;46,57186534
802;162,5;13;24,375;46,56858957
803;62,5;5;9,375;46,56732966
804;187,5;15;28,125;46,56354993
805;62,5;5;9,375;46,56229001
806;187,5;15;28,125;46,55851028
807;937,5;75;140,625;46,53961161
808;1062,5;85;159,375;46,51819312
809;1125;90;168,75;46,49551472
810;1125;90;168,75;46,47283631
811;1125;90;168,75;46,45015791
812;1125;90;168,75;46,42747951
813;1125;90;168,75;46,4048011
814;1250;100;187,5;46,37960288
815;1250;100;187,5;46,35440465
